Ponto,Arquivo,Shape,Dtype,Min,Max
Point5,CD68.tif,"(2048, 2048)",uint16,0,61
Point5,CD8.tif,"(2048, 2048)",uint16,0,22
Point5,CSF-1R.tif,"(2048, 2048)",uint16,0,13
Point5,dsDNA.tif,"(2048, 2048)",uint16,0,128
Point5,EGFR.tif,"(2048, 2048)",uint16,0,6
Point5,Fe.tif,"(2048, 2048)",uint16,0,432
Point5,FoxP3.tif,"(2048, 2048)",uint16,0,7
Point5,H3K27me3.tif,"(2048, 2048)",uint16,0,108
Point5,H3K9ac.tif,"(2048, 2048)",uint16,0,37
Point5,HLA-DR.tif,"(2048, 2048)",uint16,0,50
Point5,HLA_Class_1.tif,"(2048, 2048)",uint16,0,47
Point5,IDO.tif,"(2048, 2048)",uint16,0,16
Point5,Keratin17.tif,"(2048, 2048)",uint16,0,4
Point5,Keratin6.tif,"(2048, 2048)",uint16,0,30
Point5,Ki67.tif,"(2048, 2048)",uint16,0,13
Point5,Lag3.tif,"(2048, 2048)",uint16,0,12
Point5,MPO.tif,"(2048, 2048)",uint16,0,45
Point5,Na.tif,"(2048, 2048)",uint16,0,647
Point5,OX40.tif,"(2048, 2048)",uint16,0,4
Point5,P.tif,"(2048, 2048)",uint16,0,21
Point5,p53.tif,"(2048, 2048)",uint16,0,5
Point5,Pan-Keratin.tif,"(2048, 2048)",uint16,0,21
Point5,PD-L1.tif,"(2048, 2048)",uint16,0,8
Point5,PD1.tif,"(2048, 2048)",uint16,0,9
Point5,phospho-S6.tif,"(2048, 2048)",uint16,0,21
Point5,Segmentation.tif,"(2048, 2048)",uint16,0,1
Point5,SegmentationInterior.tif,"(2048, 2048)",uint8,0,1
Point5,Si.tif,"(2048, 2048)",uint16,0,515
Point5,SMA.tif,"(2048, 2048)",uint16,0,35
Point5,Ta.tif,"(2048, 2048)",uint16,0,294
Point5,Vimentin.tif,"(2048, 2048)",uint16,0,136
Point6,Au.tif,"(2048, 2048)",uint16,0,410
Point6,B7H3.tif,"(2048, 2048)",uint16,0,0
Point6,Background.tif,"(2048, 2048)",uint16,0,62
Point6,Beta catenin.tif,"(2048, 2048)",uint16,0,12
Point6,C.tif,"(2048, 2048)",uint16,0,0
Point6,Ca.tif,"(2048, 2048)",uint16,0,509
Point6,CD11b.tif,"(2048, 2048)",uint16,0,7
Point6,CD11c.tif,"(2048, 2048)",uint16,0,11
Point6,CD138.tif,"(2048, 2048)",uint16,0,9
Point6,CD16.tif,"(2048, 2048)",uint16,0,21
Point6,CD163.tif,"(2048, 2048)",uint16,0,9
Point6,CD20.tif,"(2048, 2048)",uint16,0,17
Point6,CD209.tif,"(2048, 2048)",uint16,0,6
Point6,CD3.tif,"(2048, 2048)",uint16,0,6
Point6,CD31.tif,"(2048, 2048)",uint16,0,8
Point6,CD4.tif,"(2048, 2048)",uint16,0,5
Point6,CD45.tif,"(2048, 2048)",uint16,0,32
Point6,CD45RO.tif,"(2048, 2048)",uint16,0,21
Point6,CD56.tif,"(2048, 2048)",uint16,0,0
Point6,CD63.tif,"(2048, 2048)",uint16,0,13
Point6,CD68.tif,"(2048, 2048)",uint16,0,24
Point6,CD8.tif,"(2048, 2048)",uint16,0,13
Point6,CSF-1R.tif,"(2048, 2048)",uint16,0,8
Point6,dsDNA.tif,"(2048, 2048)",uint16,0,72
Point6,EGFR.tif,"(2048, 2048)",uint16,0,10
Point6,Fe.tif,"(2048, 2048)",uint16,0,456
Point6,FoxP3.tif,"(2048, 2048)",uint16,0,4
Point6,H3K27me3.tif,"(2048, 2048)",uint16,0,58
Point6,H3K9ac.tif,"(2048, 2048)",uint16,0,25
Point6,HLA-DR.tif,"(2048, 2048)",uint16,0,30
Point6,HLA_Class_1.tif,"(2048, 2048)",uint16,0,37
Point6,IDO.tif,"(2048, 2048)",uint16,0,13
Point6,Keratin17.tif,"(2048, 2048)",uint16,0,29
Point6,Keratin6.tif,"(2048, 2048)",uint16,0,63
Point6,Ki67.tif,"(2048, 2048)",uint16,0,5
Point6,Lag3.tif,"(2048, 2048)",uint16,0,10
Point6,MPO.tif,"(2048, 2048)",uint16,0,28
Point6,Na.tif,"(2048, 2048)",uint16,0,539
Point6,OX40.tif,"(2048, 2048)",uint16,0,4
Point6,P.tif,"(2048, 2048)",uint16,0,16
Point6,p53.tif,"(2048, 2048)",uint16,0,11
Point6,Pan-Keratin.tif,"(2048, 2048)",uint16,0,18
Point6,PD-L1.tif,"(2048, 2048)",uint16,0,7
Point6,PD1.tif,"(2048, 2048)",uint16,0,5
Point6,phospho-S6.tif,"(2048, 2048)",uint16,0,11
Point6,Segmentation.tif,"(2048, 2048)",uint16,0,1
Point6,SegmentationInterior.tif,"(2048, 2048)",uint8,0,1
Point6,Si.tif,"(2048, 2048)",uint16,0,512
Point6,SMA.tif,"(2048, 2048)",uint16,0,25
Point6,Ta.tif,"(2048, 2048)",uint16,0,350
Point6,Vimentin.tif,"(2048, 2048)",uint16,0,152
Point7,Au.tif,"(2048, 2048)",uint16,0,453
Point7,B7H3.tif,"(2048, 2048)",uint16,0,0
Point7,Background.tif,"(2048, 2048)",uint16,0,33
Point7,Beta catenin.tif,"(2048, 2048)",uint16,0,11
Point7,C.tif,"(2048, 2048)",uint16,0,0
Point7,Ca.tif,"(2048, 2048)",uint16,0,509
Point7,CD11b.tif,"(2048, 2048)",uint16,0,8
Point7,CD11c.tif,"(2048, 2048)",uint16,0,11
Point7,CD138.tif,"(2048, 2048)",uint16,0,38
Point7,CD16.tif,"(2048, 2048)",uint16,0,13
Point7,CD163.tif,"(2048, 2048)",uint16,0,3
Point7,CD20.tif,"(2048, 2048)",uint16,0,0
Point7,CD209.tif,"(2048, 2048)",uint16,0,0
Point7,CD3.tif,"(2048, 2048)",uint16,0,3
Point7,CD31.tif,"(2048, 2048)",uint16,0,4
Point7,CD4.tif,"(2048, 2048)",uint16,0,4
Point7,CD45.tif,"(2048, 2048)",uint16,0,10
Point7,CD45RO.tif,"(2048, 2048)",uint16,0,6
Point7,CD56.tif,"(2048, 2048)",uint16,0,0
Point7,CD63.tif,"(2048, 2048)",uint16,0,35
Point7,CD68.tif,"(2048, 2048)",uint16,0,53
Point7,CD8.tif,"(2048, 2048)",uint16,0,7
Point7,CSF-1R.tif,"(2048, 2048)",uint16,0,6
Point7,dsDNA.tif,"(2048, 2048)",uint16,0,102
Point7,EGFR.tif,"(2048, 2048)",uint16,0,5
Point7,Fe.tif,"(2048, 2048)",uint16,0,471
Point7,FoxP3.tif,"(2048, 2048)",uint16,0,0
Point7,H3K27me3.tif,"(2048, 2048)",uint16,0,57
Point7,H3K9ac.tif,"(2048, 2048)",uint16,0,20
Point7,HLA-DR.tif,"(2048, 2048)",uint16,0,8
Point7,HLA_Class_1.tif,"(2048, 2048)",uint16,0,12
Point7,IDO.tif,"(2048, 2048)",uint16,0,4
Point7,Keratin17.tif,"(2048, 2048)",uint16,0,31
Point7,Keratin6.tif,"(2048, 2048)",uint16,0,111
Point7,Ki67.tif,"(2048, 2048)",uint16,0,5
Point7,Lag3.tif,"(2048, 2048)",uint16,0,0
Point7,MPO.tif,"(2048, 2048)",uint16,0,71
Point7,Na.tif,"(2048, 2048)",uint16,0,543
Point7,OX40.tif,"(2048, 2048)",uint16,0,0
Point7,P.tif,"(2048, 2048)",uint16,0,14
Point7,p53.tif,"(2048, 2048)",uint16,0,4
Point7,Pan-Keratin.tif,"(2048, 2048)",uint16,0,34
Point7,PD-L1.tif,"(2048, 2048)",uint16,0,4
Point7,PD1.tif,"(2048, 2048)",uint16,0,5
Point7,phospho-S6.tif,"(2048, 2048)",uint16,0,12
Point7,Segmentation.tif,"(2048, 2048)",uint16,0,1
Point7,SegmentationInterior.tif,"(2048, 2048)",uint8,0,1
Point7,Si.tif,"(2048, 2048)",uint16,0,511
Point7,SMA.tif,"(2048, 2048)",uint16,0,30
Point7,Ta.tif,"(2048, 2048)",uint16,0,306
Point7,Vimentin.tif,"(2048, 2048)",uint16,0,135
Point8,Au.tif,"(2048, 2048)",uint16,0,212
Point8,B7H3.tif,"(2048, 2048)",uint16,0,0
Point8,Background.tif,"(2048, 2048)",uint16,0,13
Point8,Beta catenin.tif,"(2048, 2048)",uint16,0,12
Point8,C.tif,"(2048, 2048)",uint16,0,0
Point8,Ca.tif,"(2048, 2048)",uint16,0,503
Point8,CD11b.tif,"(2048, 2048)",uint16,0,4
Point8,CD11c.tif,"(2048, 2048)",uint16,0,8
Point8,CD138.tif,"(2048, 2048)",uint16,0,20
Point8,CD16.tif,"(2048, 2048)",uint16,0,15
Point8,CD163.tif,"(2048, 2048)",uint16,0,0
Point8,CD20.tif,"(2048, 2048)",uint16,0,14
Point8,CD209.tif,"(2048, 2048)",uint16,0,0
Point8,CD3.tif,"(2048, 2048)",uint16,0,6
Point8,CD31.tif,"(2048, 2048)",uint16,0,3
Point8,CD4.tif,"(2048, 2048)",uint16,0,3
Point8,CD45.tif,"(2048, 2048)",uint16,0,14
Point8,CD45RO.tif,"(2048, 2048)",uint16,0,7
Point8,CD56.tif,"(2048, 2048)",uint16,0,0
Point8,CD63.tif,"(2048, 2048)",uint16,0,14
Point8,CD68.tif,"(2048, 2048)",uint16,0,22
Point8,CD8.tif,"(2048, 2048)",uint16,0,10
Point8,CSF-1R.tif,"(2048, 2048)",uint16,0,6
Point8,dsDNA.tif,"(2048, 2048)",uint16,0,64
Point8,EGFR.tif,"(2048, 2048)",uint16,0,5
Point8,Fe.tif,"(2048, 2048)",uint16,0,502
Point8,FoxP3.tif,"(2048, 2048)",uint16,0,0
Point8,H3K27me3.tif,"(2048, 2048)",uint16,0,50
Point8,H3K9ac.tif,"(2048, 2048)",uint16,0,18
Point8,HLA-DR.tif,"(2048, 2048)",uint16,0,18
Point8,HLA_Class_1.tif,"(2048, 2048)",uint16,0,23
Point8,IDO.tif,"(2048, 2048)",uint16,0,4
Point8,Keratin17.tif,"(2048, 2048)",uint16,0,51
Point8,Keratin6.tif,"(2048, 2048)",uint16,0,25
Point8,Ki67.tif,"(2048, 2048)",uint16,0,6
Point8,Lag3.tif,"(2048, 2048)",uint16,0,0
Point8,MPO.tif,"(2048, 2048)",uint16,0,11
Point8,Na.tif,"(2048, 2048)",uint16,0,530
Point8,OX40.tif,"(2048, 2048)",uint16,0,0
Point8,P.tif,"(2048, 2048)",uint16,0,17
Point8,p53.tif,"(2048, 2048)",uint16,0,0
Point8,Pan-Keratin.tif,"(2048, 2048)",uint16,0,12
Point8,PD-L1.tif,"(2048, 2048)",uint16,0,6
Point8,PD1.tif,"(2048, 2048)",uint16,0,3
Point8,phospho-S6.tif,"(2048, 2048)",uint16,0,9
Point8,Segmentation.tif,"(2048, 2048)",uint16,0,1
Point8,SegmentationInterior.tif,"(2048, 2048)",uint8,0,1
Point8,Si.tif,"(2048, 2048)",uint16,0,496
Point8,SMA.tif,"(2048, 2048)",uint16,0,39
Point8,Ta.tif,"(2048, 2048)",uint16,0,167
Point8,Vimentin.tif,"(2048, 2048)",uint16,0,78
Point9,Au.tif,"(2048, 2048)",uint16,0,432
Point9,B7H3.tif,"(2048, 2048)",uint16,0,0
Point9,Background.tif,"(2048, 2048)",uint16,0,44
Point9,Beta catenin.tif,"(2048, 2048)",uint16,0,20
Point9,C.tif,"(2048, 2048)",uint16,0,0
Point9,Ca.tif,"(2048, 2048)",uint16,0,509
Point9,CD11b.tif,"(2048, 2048)",uint16,0,20
Point9,CD11c.tif,"(2048, 2048)",uint16,0,18
Point9,CD138.tif,"(2048, 2048)",uint16,0,28
Point9,CD16.tif,"(2048, 2048)",uint16,0,40
Point9,CD163.tif,"(2048, 2048)",uint16,0,9
Point9,CD20.tif,"(2048, 2048)",uint16,0,41
Point9,CD209.tif,"(2048, 2048)",uint16,0,17
Point9,CD3.tif,"(2048, 2048)",uint16,0,11
Point9,CD31.tif,"(2048, 2048)",uint16,0,7
Point9,CD4.tif,"(2048, 2048)",uint16,0,51
Point9,CD45.tif,"(2048, 2048)",uint16,0,49
Point9,CD45RO.tif,"(2048, 2048)",uint16,0,30
Point9,CD56.tif,"(2048, 2048)",uint16,0,5
Point9,CD63.tif,"(2048, 2048)",uint16,0,32
Point9,CD68.tif,"(2048, 2048)",uint16,0,48
Point9,CD8.tif,"(2048, 2048)",uint16,0,36
Point9,CSF-1R.tif,"(2048, 2048)",uint16,0,17
Point9,dsDNA.tif,"(2048, 2048)",uint16,0,133
Point9,EGFR.tif,"(2048, 2048)",uint16,0,7
Point9,Fe.tif,"(2048, 2048)",uint16,0,505
Point9,FoxP3.tif,"(2048, 2048)",uint16,0,11
Point9,H3K27me3.tif,"(2048, 2048)",uint16,0,98
Point9,H3K9ac.tif,"(2048, 2048)",uint16,0,38
Point9,HLA-DR.tif,"(2048, 2048)",uint16,0,145
Point9,HLA_Class_1.tif,"(2048, 2048)",uint16,0,74
Point9,IDO.tif,"(2048, 2048)",uint16,0,18
Point9,Keratin17.tif,"(2048, 2048)",uint16,0,29
Point9,Keratin6.tif,"(2048, 2048)",uint16,0,83
Point9,Ki67.tif,"(2048, 2048)",uint16,0,22
Point9,Lag3.tif,"(2048, 2048)",uint16,0,15
Point9,MPO.tif,"(2048, 2048)",uint16,0,79
Point9,Na.tif,"(2048, 2048)",uint16,0,645
Point9,OX40.tif,"(2048, 2048)",uint16,0,7
Point9,P.tif,"(2048, 2048)",uint16,0,25
Point9,p53.tif,"(2048, 2048)",uint16,0,14
Point9,Pan-Keratin.tif,"(2048, 2048)",uint16,0,50
Point9,PD-L1.tif,"(2048, 2048)",uint16,0,11
Point9,PD1.tif,"(2048, 2048)",uint16,0,10
Point9,phospho-S6.tif,"(2048, 2048)",uint16,0,22
Point9,Segmentation.tif,"(2048, 2048)",uint16,0,1
Point9,SegmentationInterior.tif,"(2048, 2048)",uint8,0,1
Point9,Si.tif,"(2048, 2048)",uint16,0,512
Point9,SMA.tif,"(2048, 2048)",uint16,0,36
Point9,Ta.tif,"(2048, 2048)",uint16,0,364
Point9,Vimentin.tif,"(2048, 2048)",uint16,0,193
